year,date,subject,question_no,question,option_A,option_B,option_C,option_D,correct_answers,notes
114,2025/4/19,保健食品概論,39,下列哪個不是國內保健食品開發活絡的微生物類原料？,紅麴,大型藻,益生菌,綠藻 ,B,
114,2025/4/19,保健食品概論,40,"若食品標示中指出該食品「不含鈉」，則表示該食品每 100公克之固體（半固體）或每 100
毫升之液體所含「鈉」分別不得超過多少？",0.5公克,0.1公克,5毫克,50毫克,C,
114,2025/4/19,保健食品概論,41,從業者的角度來看保健食品的主要技術需求，以下何者為非？,基因工程,萃取濃縮,微生物發酵,純化分離,A,
114,2025/4/19,保健食品概論,42,何者不是健康食品包裝標示之應標示項目？,食品添物名稱,許可證字號,製造工廠名稱及地址,營養成分及含量,C,
114,2025/4/19,保健食品概論,43,"取得衛生福利部查驗登記許可之健康食品，不符合衛生福利部訂定之衛生標準，其處分何
者不正確？",立即移送法辦,行為人處3~15 萬元罰鍰,負責廠商限期回收市售品,經通知限期改製卻逾期未遵行者，產品沒入銷毀之,A,
114,2025/4/19,保健食品概論,44,向衛生福利部申請嬰兒與較大嬰兒配方食品查驗登記，下列何者不正確？,原製造廠最近二年內出具原料成分含量表,"出產國管理產品衛生安全或核發製造廠證照之政府機關最近二年內出具之原製造廠
為合法工廠之官方證明文件",有效樣本數20 人以上之試用報告,完整樣品，有不同包裝規格、型態或材質者，各別檢附之 ,A,
114,2025/4/19,保健食品概論,45,下列何者不是包裝食品營養標示欄位中可列載的營養素？,葉黃素,維生素C,飽和脂肪酸,咖啡因,D,
114,2025/4/19,保健食品概論,46,"保健食品以「健康」字樣為品名之一部分卻未取得衛生福利部健康食品查驗登記許可，其
標示、宣傳廣告之違規屬性為何？",宣稱之保健效能超過許可範圍,涉及不實、誇張,涉及易生誤解,涉及醫療效能,C,
114,2025/4/19,保健食品概論,47,"有關健康食品規格標準（符合健康食品管理法第三條第一項第二款規定者），下列何者不
是保健功效成分鑑定報告及其檢驗方法之審核重點？",其成分應具明確保健功效,產品規格應符合衛生福利部所定之健食品規格標準,鑑定報告應包括規格成分之定性及定量試驗結果,檢驗方法以國內或國際間公認之方法為之,A,
114,2025/4/19,保健食品概論,48,"取得衛生福利部查驗登記許可之健康食品，於許可證於有效期間內，衛生福利部得對該健
康食品重新評估，何者不是健康食品管理法所規定得重新評估之情況？",產品刊登誇大不實廣告受到質疑,科學研究對該產品之功效發生疑義,產品之成分、配方或生產方式受到質疑,食品衛生主管機關認定有必要時,A,
114,2025/4/19,保健食品概論,49,"相較於個案審查型（健康食品管理法第 3條第 1項第1款），申請規格標準型（健康食品
管理法第3 條第1項第 2款）之健康食品查驗登記，可以免附何種文件資料？",產品保健功效評估報告,產品保健功效成分鑑定報告及其檢驗方法,產品營養成分分析報告,產品衛生檢驗報告,A,
114,2025/4/19,保健食品概論,50,下列有關醣質的敘述，何者正確？,葡萄糖、麥芽糖與蔗糖等具有還原性,肝醣是唯一來自動物的一種醣類,甜度的順序是：果糖最強，其次蔗糖、葡萄糖,所有的醣質的熱量都相等，澱粉和葡萄糖也都是 4.0 kcal/g,C,
114,2025/4/19,保健食品概論,51,構成卵磷脂的成份中，有甘油、脂肪酸、磷酸以及下列何者？,絲胺酸,肌醇,乙醇胺,膽鹼,D,
114,2025/4/19,保健食品概論,52,有關於insulin 的敘述，下列何者錯誤？,高血糖刺激胰臟之 beta細胞所分泌,可促進細胞之糖解作用,可抑制周圍組織攝入葡萄糖,可促進周圍組織攝入胺基酸,C,
114,2025/4/19,保健食品概論,53,下列何種飲用水中含有最少量的礦物質？,軟水,硬水,天然水,蒸餾水,D,
114,2025/4/19,保健食品概論,54,高脂飲食與下列何種疾病較無關聯？,膽結石,胃潰瘍,大腸癌,乳癌,B,
114,2025/4/19,保健食品概論,55,下列何種甜味物質每公克供應之熱量最多？,蔗糖,山梨糖醇,阿斯巴甜,糖精 ,A,
114,2025/4/19,保健食品概論,56,糞便中之含氮量與下列何者正相關？,體重,體表面積,食物攝取量,基礎代謝率,C,
114,2025/4/19,保健食品概論,57,關於膽固醇之敘述，下列何者錯誤？,可經陽光照射，在皮膚上形成維生素 D,主要運輸形態為游離膽固醇,為肝臟合成膽酸之原料,可轉換成性激素,B,
114,2025/4/19,保健食品概論,58,有助於益生菌生長的成分，下列何者為非？,寡醣,多肽,胺醣,膳食纖維,B,
114,2025/4/19,保健食品概論,59,"支鏈胺基酸（branched-chain amino acids, BCAA）為構成肌肉和提供肌肉能量的必需胺基
酸，下列何者不是BCAA？",組胺酸（histidine）,白胺酸（leucine）,異白胺酸（isoleucine）,纈胺酸（valine）,A,
114,2025/4/19,保健食品概論,60,糯米的組成是什麼？容易使血糖上升。,支鏈澱粉多,直鏈澱粉多,黏度低,糯米以β 鍵連結,A,
114,2025/4/19,保健食品概論,61,以下何者與鈣的吸收無關？,維生素D,蛋白質,乳糖,脂肪 ,D,
114,2025/4/19,保健食品概論,62,VLDL是在哪裡轉化成 LDL？,肝臟,腎臟,血管,小腸,C,
114,2025/4/19,保健食品概論,63,下列何者是人體中樞神經唯一可使用的能量來源？,脂肪酸,葡萄糖,酮體,胺基酸,B,
114,2025/4/19,保健食品概論,64,"香腸等肉類加工製品會添加硝酸鹽或亞硝酸鹽，做為上色用途外，還有一個重要的用途是
下列何者？",防止產生致癌物,保持肉類原味,防止肉毒桿菌產生,延長保存期限,C,
114,2025/4/19,保健食品概論,65,下列關於市售盒裝嫩豆腐之敘述，何者是正確的？,不可以直接吃，應煮熟,應置於冷藏環境保存,由生豆漿製成，非熟食,蛋白質含量較傳統豆腐低,B,
114,2025/4/19,保健食品概論,66,下列關於「褐色斑點香蕉」之敘述，何者是錯誤的？,褐色斑點為香蕉成熟後自然氧化所造成,可以食用,可能具刺激免疫系統作用,可能具有抗癌作用,D,
114,2025/4/19,保健食品概論,67,下列關於「洋蔥」之敘述，何者是錯誤的？,洋蔥富含類黃酮、硫化物等有益物質,洋蔥鈣含量高,洋蔥含有抗氧化成分,目前沒有證據其能幫助增加骨質密度 ,B,
114,2025/4/19,保健食品概論,68,日本曾發生之所謂水俁病（Minamata disease），這是因何種物質汙染魚類所致？,有機鉛,有機錫,有機汞,有機鎳,C,
114,2025/4/19,保健食品概論,69,台灣與日本曾發生鎘米事件，而會造成所謂的痛痛病，請問這是何種組織疾病？,免疫系統,心血管系統,中樞神經系統,骨骼系統,D,
114,2025/4/19,保健食品概論,70,"裝飲用水之寶特瓶可能隨時間推移、溫度上升及酸鹼度下降而使得寶特瓶中塑化劑及何
種物質釋放到水中，可能有害健康？",銻,砷,鉻,鉑,A,
114,2025/4/19,保健食品概論,71,亞硝酸鹽是一種食品添加物，其使用目的之一是為了防止何種微生物生長？,肉毒桿菌,仙人掌桿菌,金黃色葡萄球菌,沙門氏桿菌,A,
114,2025/4/19,保健食品概論,72,台灣多年前曾於二仁溪口附近的海域，發生綠牡蠣事件，這是何種汙染物造成？,銅,塑化劑,鎘,藍綠藻毒素,A,
114,2025/4/19,保健食品概論,73,下列有關“過貓”蕨菜之敘述何者為錯誤？,含原蕨苷ptaquiloside,原蕨苷被IARC 歸為第3類，人類致癌性證據不足,含豐富纖維質、鐵質，營養價值高,生食較佳,D,
114,2025/4/19,保健食品概論,74,胃切除者可能缺乏下列何種營養素？,"維生素B 
1","維生素B 
2","維生素B 
6","維生素B 
12",D,
114,2025/4/19,保健食品概論,75,下列糕餅點心何者的升膽固醇指數（cholesterol / saturated - fat index）最高？,鬆餅,可頌,鳳梨酥,"蛋黃酥 
A、B、C、",D,
114,2025/4/19,保健食品概論,76,下列何者不是維生素 Bab 缺乏導致所伴隨之臨床症狀？,巨球性貧血,同半胱胺酸血症,惡性貧血,小球性貧血,D,
114,2025/4/19,保健食品概論,77,丙烯醯胺主要可能產生下列何種器官毒性？,神經毒性,腎毒性,肝毒性,心血管毒性,A,
114,2025/4/19,保健食品概論,78,下列有關紅（火）龍果內部果肉發芽之敘述，何者正確？,會產生毒素,這是胚珠柄，屬果實一部分,需切除或剔除後才能食用,不具營養價值,B,
114,2025/4/19,保健食品概論,79,"依規定食品中產孢性細菌包括產氣莢膜桿菌及仙人掌桿菌之最大容許量每公克應在幾個
以下？",100,50,25,10,A,
114,2025/4/19,保健食品概論,80,"下列細菌性食品中毒中，何者潛伏期短約 30 分鐘至8小時，一般為 2~4小時，症狀有噁
心、嘔吐、下痢、腹痛、糞便中有黏液等等？",肉毒桿菌,霍亂弧菌,金黃色葡萄球菌,"志賀氏桿菌 
 
 
 
以 下 空 白",C,
114,2025/4/19,食品科學概論,1,有關酵素的敘述，下列何者錯誤？,凝乳酪主要應用於牛乳之凝乳，用以製備乾酪,"玉米澱粉溶液經澱粉液化酶，澱粉糖化酶及葡萄糖異構化酶，等多種酵素作用，可
製造高果糖糖漿",削過皮的水果加進 0.1%食鹽水中，可完全抑制酚酶的酵素性褐變,次級肉品可利用木瓜蛋白酶軟化，以提高產品價值,C,
114,2025/4/19,食品科學概論,2,下列有關於蛋白質與其溶解度之配對何者有誤？,彈性蛋白（elastin）—難溶於水,穀膠蛋白（gliadin）—可溶於70-90%酒精溶液，但不溶於水,白蛋白（albumin）—可溶於水以及稀鹽、稀酸或稀鹼溶液,肌紅蛋白（myoglobin）—可溶於水以及稀酸或稀鹼溶液,D,
114,2025/4/19,食品科學概論,3,下列有關澱粉糊化（gelatinization）及澱粉回凝（retrogradation）的敘述，何者為非？,脂肪酸的甘油一酯衍生物有加速澱粉回凝的效果,澱粉糊化時，直鏈澱粉與支鏈澱粉的分子結構都會改變,糊化後的澱粉經長時間靜置後，鄰近澱粉鏈分子以氫鍵結合，造成澱粉的回凝現象,澱粉的回凝對烘焙及米食產品品質影響很大,A,
114,2025/4/19,食品科學概論,4,"下列有關脂肪及脂肪酸之物理性質的敘述，何者正確？ a.飽和脂肪酸的熔點比不飽和脂
肪酸的熔點低 b.油脂的不飽和度愈高，其黏度愈低 c.飽和脂肪酸的比重較不飽和脂肪酸
比重高 d.脂肪酸的碳鏈愈長熔點愈低",ab,bc,cd,abd,B,
114,2025/4/19,食品科學概論,5,ISO 14000為建立企業的那一種管理系統？,財務,人事,環境,生產,C,
114,2025/4/19,食品科學概論,6,在ISO驗證之評估流程中，公司品質系統的評估，無法由下列何者來執行？,公司內部的稽核人員（第一者稽核）,客戶（第二者稽核）,獨立的第三者來執行,衛生管理機關,D,
114,2025/4/19,食品科學概論,7,目前我國包裝飲用水及盛裝飲用水衛生標準中，未規定下列何者之最大容許量或限量？,砷,溴酸鹽,腸炎弧菌,綠膿桿菌,C,
114,2025/4/19,食品科學概論,8,食品安全品質標準（SQF），除了產品品質驗證外，更考慮到食品防護，下列何者不正確？,食品安全,食品防禦,食品檢驗,食品摻偽,C,
114,2025/4/19,食品科學概論,9,以下哪一項不是HACCP 的主要目的？,重視源頭管理,零缺點系統,風險分析,預防管制,B,
114,2025/4/19,食品科學概論,10,目前實施的[食品中微生物衛生標準]中對[殺菌液蛋]的要求事項，下列何者正確？,總生菌數小於106 CFU/g,腸桿菌科不得檢出,沙門氏菌陰性,金黃色葡萄球菌陰性,C,
114,2025/4/19,食品科學概論,11,製作啤酒時使用大麥芽的目的為何？,提供澱粉水解酶,增加苦澀味,增進色澤,降低糖度,A,
114,2025/4/19,食品科學概論,12,漁獲物屠宰後生化變化直接影響到漁產品的鮮美程度，下列敘述何者有誤？,高度緊迫會加速進入僵直期,ATP 耗盡啟動死後僵直程序,肌肉組織軟化主要與肌原纖維蛋白降解有關,核苷酸和游離胺基酸對鮮甜味貢獻很大,C,
114,2025/4/19,食品科學概論,13,有關丙烯醯胺敘述何者有誤？,高碳水化合物的食品較易產生,酸性下較不易產生,天門冬醯胺酸，甲硫胺酸和三酸甘油酯都是可能的反應物,高溫高水分含量較易產生,D,
114,2025/4/19,食品科學概論,14,肉品中的肌紅素受到硫化氫和氧氣影響形成硫肌紅素時，肉品會呈現什麼顏色？,綠色,紅色,橘色,棕色,A,
114,2025/4/19,食品科學概論,15,有關食品中真菌毒素限量標準，下列何者有誤？,黃麴毒素（ochratoxin A）米麥類-5 ppb 以下,棒麴毒素（patulin）蘋果汁-50 ppb以下,橘黴素（citrinin）原料用紅麴米-5 ppb 以下,總黃麴毒素（aflatoxins）花生、玉米-20 ppb以下,D,
114,2025/4/19,食品科學概論,16,油脂碘價測定是利用何種滴定法？,氧化還原,沉澱,中和,錯合物,A,
114,2025/4/19,食品科學概論,17,下列何者不會提升熱風乾燥的速率？,降低熱風濕度,植物組織為活細胞狀態,擴大食品的表面積,提高真空度 ,B,
114,2025/4/19,食品科學概論,18,下列何種不是食品幅射照射的目的？,破壤酵素,殺菌,殺滅昆蟲,促進發芽,D,
114,2025/4/19,食品科學概論,19,下列哪一種情形不屬於散裝食品的特性？,不具啟封辨識性,不具延長保存期限,可擴大銷售範圍,非密封,C,
114,2025/4/19,食品科學概論,20,保健營養食品GMP 驗證屬何種形態驗證？,劑型,廠區,人員,食品安全,A,
114,2025/4/19,食品科學概論,21,"食品中的持久性有機汙染物（Persistent Organic Pollutants, POPs），下列何者最不適用？",戴奧辛,多氯聯苯,魚貝類刺毒,DDT農藥,C,
114,2025/4/19,食品科學概論,22,有關食品組織胺中毒，下列何者錯誤？,未經充分加熱導致,與生物體高量組胺酸有關,與污染的微生物中組胺酸脫羧酶活性有關,鯖科魚類中毒,A,
114,2025/4/19,食品科學概論,23,即食餐食工廠欲建立食品安全管制系統，熟食沙拉的儲存場所，應屬於下列何種作業區？,一般作業區,準清潔區,清潔區,非食品處理區 ,C,
114,2025/4/19,食品科學概論,24,以下何者不屬於類異戊二烯（isoprenoids）？,茄紅素,葉黃素,血紅素,還原蝦紅素,C,
114,2025/4/19,食品科學概論,25,有關馬鈴薯發芽中毒的描述，下列何者有誤？,毒素為配醣生物鹼,破壞腸道細胞，產生腸炎疾病,挖掉芽眼，以高溫蒸煮後仍可食用,可能伴隨出汗和支氣管痙攣等神經病學症狀,C,
114,2025/4/19,食品科學概論,26,下列何者不是包裝醬油製程應強制標示項目？,速成,水解,混合/調合,"釀造 
A、B、",D,
114,2025/4/19,食品科學概論,27,下列何者不是食品添加物的[殺菌劑]？,酸化亞硫酸鈉,次氯酸,鹽酸,過氧化氫,C,
114,2025/4/19,食品科學概論,28,食品用洗潔劑較常使用軟性洗潔劑，其與硬性洗潔劑不同的是下列哪項？,主要為支鏈式烷基苯磺酸鹽,一般毒性比硬性洗潔劑低,半衰期較長,易受環境微生物分解,D,
114,2025/4/19,食品科學概論,29,關華豆膠可歸類於食品添加物中之類別為下列何者？,粘稠劑（糊料）+ 乳化劑,粘稠劑（糊料）+ 抗氧化劑,防腐劑 + 乳化劑,品質改良用、釀造用及食品製造用劑 ,A,
114,2025/4/19,食品科學概論,30,"依據[降低截切生鮮蔬果微生物危害之作業指引]，針對[直接生食用]的品項得使用食品用
洗潔劑，總氯濃度以不超過多少 ppm 為原則？",50,100,200,300,B,
114,2025/4/19,食品科學概論,31,下列何者不是產生雜環胺化合物的主要食物來源？,水產品,禽肉製品,蔬果類,畜肉製品,C,
114,2025/4/19,食品科學概論,32,下列何種食品在高溫下產生的丙烯醯胺較低？,裹麵裹漿炸雞,洋芋片,氣炸雞（不裹粉）,早餐穀片,C,
114,2025/4/19,食品科學概論,33,我國的食物中毒案例調查中，患者人數最多的主要病因微生物為下列何者？,金黃色葡萄球菌,腸炎弧菌,諾羅病毒,單核球增多性李斯特菌,C,
114,2025/4/19,食品科學概論,34,依據食品良好衛生規範準則之規定，下列敘述何者正確？,蓄水池（塔、槽）每年至少清理二次,與食品接觸之冰塊，應符合冰品衛生標準,使用地下水源者，其水源與化糞池、廢棄物堆積場所等污染源，應至少保持十五公尺,蓄水池（塔、槽）設置地點應距污穢場所、化糞池等污染源五公尺以上 ,C,
114,2025/4/19,食品科學概論,35,"依據食品良好衛生規範準則，有關餐飲業作業場所應施行餐具之殺菌方式，下列何者錯
誤？",煮沸殺菌：以攝氏 100℃之沸水煮沸1 分鐘以上,熱水殺菌：以攝氏 80℃以上之熱水，加熱時間 2分鐘以上,乾熱殺菌：以溫度攝氏 110℃以上之乾熱，加熱時間 30分鐘以上,氯液殺菌：以氯液總有效氯百萬分之二百以下，浸入溶液中時間 1分鐘以上,D,
114,2025/4/19,食品科學概論,36,乳品加工食品業者如需聘任專門職業人員時，下列何者不符合資格？,食品技師,營養師,畜牧技師,獸醫師,B,
114,2025/4/19,食品科學概論,37,下列何種規範或標準具有法律強制性，所有食品業者都必須符合？,HACCP,GHP,CAS,TQF,B,
114,2025/4/19,食品科學概論,38,酵素聯結免疫吸附法（ELISA）的結果是以何種方式表現？,膠粒凝集,免疫沈澱,受質呈色,免疫擴散,C,
114,2025/4/19,食品科學概論,39,下列何者用以表示油脂的不飽和程度？,過氧化價（peroxide value）,酸價（acid value）,皂化價（saponification value）,碘價（iodine value）,D,
114,2025/4/19,食品科學概論,40,下列何者為一般市售利樂包飲料包裝材料最常使用的殺菌劑？,次氯酸鈉,過氧化氫,臭氧,亞硫酸鹽 ,B,
114,2025/4/19,食品科學概論,41,若將蘋果切開後放置空氣中，會逐漸變成褐色是何種反應的結果？,梅納褐變反應,酵素性褐變反應,維生素C 褐變反應,油脂自氧化反應,B,
114,2025/4/19,食品科學概論,42,有關鮮食中摻入三聚氰胺的描述，下列何者錯誤？,食品工業上利用凱式定氮法，會誤判為蛋白質含量很高,使蛋白質生物利用率降低,與鈉離子通道結合，可能導致神經系統病變,經消化作用後可能沉積在腎小管導致堵塞,C,
114,2025/4/19,食品科學概論,43,有關預防冷藏食品品質下降的方法，下列何者錯誤？,甜椒可在10℃下放至數天在移至 0℃的低溫環境,某些蔬果可先催熟增加其耐寒力，以利長期低溫運輸,維持最低濕度以減緩食品的水活性影響,將蒸散作用較強的食品放置低溫高濕處以減緩蒸散作用,C,
114,2025/4/19,食品科學概論,44,下列何者不是熱帶海魚毒的常見魚種？,鸚哥魚,金梭魚,養殖石斑,粗皮鯛,C,
114,2025/4/19,食品科學概論,45,有關脂質的物化性質之敘述，下列何者有誤？,利用控制溫度變化達到所需油脂晶型的過程稱為調溫（temper）,油脂之熔點隨其脂肪酸的不飽和度增加而降低,油脂之黏度（viscosity）隨其脂肪酸的平均鏈長度增加而提高,當油脂劣變，游離脂肪酸增加時，其發煙點的溫度會上升,D,
114,2025/4/19,食品科學概論,46,"水產品凍藏因氧化三甲基胺（TMAO）降解產物會導致蛋白質劣變，主要為下列何種化合
物所引起？",甲醛,乙醛,丙酮酸,丁酸 ,A,
114,2025/4/19,食品科學概論,47,配製0.2 N HCl500 mL 時，需取濃鹽酸（比重 1.19，37% HCl，分子量 36.5）多少mL？,2.14,6.17,8.29,10.34,C,
114,2025/4/19,食品科學概論,48,有關射頻（Radio frequency）加熱技術，下列敘述何者不正確？,係屬於一種電磁波加熱技術,係利用電場不斷快速變換作用下造成離子及分子之間的碰撞及摩擦而發熱,目前只有2種頻率被准許使用在工業、科學及醫療上，分別為 2450 MHz與915 MHz,與傳統熱風乾燥相比，具有整體加熱、升溫快速、穿透度深及能量耗損低等優點,C,
114,2025/4/19,食品科學概論,49,下列利用電磁波的食品加工技術，其波長（wave length）排序，何者正確？,微波（Microwave） > 射頻（Radio frequency） > 紅外線 > 游離輻射,射頻 > 微波 > 紅外線 > 游離輻射,紅外線 > 游離輻射 > 射頻 > 微波,游離輻射 > 紅外線 > 微波 > 射頻,B,
114,2025/4/19,食品科學概論,50,下列何者不是五碳醣？,山梨糖,阿拉伯糖,木糖,核糖,A,
114,2025/4/19,食品科學概論,51,炸青菜需加何物大火快炒，方可保持翠綠色？,小蘇打粉,麩胺酸鈉,食鹽,5’-次黃嘌呤核苷酸（5’-inosinie monophosphate，5’-IMP）,A,
114,2025/4/19,食品科學概論,52,"冷藏可降低食品的化學與酵素的變化，並抑制大部分病源菌的生長，請問一般冰箱溫度範
圍設定為何？",-5~0°C,4~7°C,10~14°C,15~18°C ,B,
114,2025/4/19,食品科學概論,53,對於一般食用大豆油的描述何者不正確？,主要成分為含三個脂肪酸的甘油酯,主要脂肪酸的碳數為奇數,主要脂肪酸的碳數為偶數,含高比例的多元不飽和脂肪酸,B,
114,2025/4/19,食品科學概論,54,下列何者能衡量實驗值的分散程度，及各數值間的接近程度？,變異係數,可信區間,相關係數,標準偏差,D,
114,2025/4/19,食品科學概論,55,有關正常人體內維生素 D的供應，下列何種敘述有誤？,經常在陽光下活動，可由膽固醇轉換而得,食用含有維生素 D強化之食品,食用肝臟、乳酪製品,注射葡萄糖點滴劑,D,
114,2025/4/19,食品科學概論,56,有關脂質（lipid）的敘述，下列何者有誤？,與食品的風味無關,溶於石油醚、己烷等有機溶劑,可提供人體的熱量來源,大多數是脂肪酸所形成的酯類化合物,A,
114,2025/4/19,食品科學概論,57,有關紅色肌肉與白色肌肉的敘述，下列何者不正確？,紅色肌肉粒線體較多,白色肌肉肌紅素較少,紅色肌肉收縮速率較快,白色肌肉主要能量來源為糖解作用,C,
114,2025/4/19,食品科學概論,58,抑制酵素性褐變的方式何者可能性較低？,殺菁處理,改變pH或水活性,使用抗壞血酸,改變鄰二酚受質特性 ,D,
114,2025/4/19,食品科學概論,59,冰淇淋加工製造中均質化的目的，何者有誤？,將脂肪球打碎均勻散佈,減少膨脹率,減少老化時間,促進乳化安定性,B,
114,2025/4/19,食品科學概論,60,在肉品加工中加入木瓜酶（Papain）可達到嫩化的效果，主要的原因為何？,肝醣被分解,血紅素被分解,結締組織被分解,組織胺被分解,C,
114,2025/4/19,食品科學概論,61,"由於加工及儲藏條件的差異，可能會產生不同形式的肌紅蛋白，下列哪些形式的肌紅蛋白
較不受消費者喜愛？ ①亞硝基肌紅蛋白（Nitrosomyoglobin） ②變性肌紅蛋白
（Metmyoglobin） ③含硫肌紅蛋白（Sulfmyoglobin） ④氧合肌紅蛋白（Oxymyoglobin）",①②,①③,②③,②④,C,
114,2025/4/19,食品科學概論,62,有關澱粉的敘述，下列何者正確？,直鏈澱粉含量多者較易回凝,糊化是一個有秩序到無秩序的變化，其過程為可逆的,回凝與澱粉種類有關，糯米較容易回凝，玉米及小麥較難回凝,糊化溫度與澱粉種類無關,A,
114,2025/4/19,食品科學概論,63,有關食品香味的敘述，下列何者錯誤？,生乳若殺菌過度會產生加熱臭（Cooked flavor）,成熟水果特有的水果香味大多數來自酯類化合物,蔥類、香菇等之辛香味與含硫化合物有關,海水魚類的腥味成分主要來自氧化三甲胺（Trimethylamine oxide）及魚油 ,D,
114,2025/4/19,食品科學概論,64,有關油脂的脂解作用（Lipolysis）之敘述，下列何者錯誤？,脂肪酶（Lipase）可以催化解脂作用,導致油脂的發煙點降低,導致油脂的pH 值上升,導致油脂產生酸敗（Rancidification）現象,C,
114,2025/4/19,食品科學概論,65,關於花青素（Anthocyanin）的敘述，下列何者錯誤？,為植物中的天然色素,屬於水溶性,在酸性中呈現藍色，中性為紫色，鹼性為紅色,會因溫度、氧氣等因素而影響呈色,C,
114,2025/4/19,食品科學概論,66,有關比爾定律的描述，下列何者錯誤？,適用於烯溶液,一般以100 mol/L 的濃度為上限,樣品內分子間距若縮小會影響電荷分布而導致干擾,若解離與中和具有不同的吸收係數，則濃度與吸光值不存在線性關係,B,
114,2025/4/19,食品科學概論,67,"利用高速迴轉運動，使乳濁液或懸濁液中的固體顆粒或比重不同且互不溶的二種液體，發
生沉降分離的操作稱為：",離心分離,過濾,篩分,壓榨,A,
114,2025/4/19,食品科學概論,68,"將食品放在阻絕性良好的包裝內，在密封包裝的同時將脫氧劑一起封入，這樣的食品包裝
屬於一種？",無菌包裝（Aseptic packaging）,充氣包裝（Gas packaging）,活性包裝（Active packaging）,聰明包裝（Intelligent packaging）,C,
114,2025/4/19,食品科學概論,69,如果大氣壓力為760 mmHg，某一罐頭食品之罐內壓力為 432 mmHg，則其真空度為？,432 mmHg,328 mmHg,1088 mmHg,760 mmHg,B,
114,2025/4/19,食品科學概論,70,下列何者可用來防止蔬菜烹調中葉綠素之變色？,食鹽,檸檬酸,碳酸氫鈉,醋酸,C,
114,2025/4/19,食品科學概論,71,下列何種茶葉的製程中，沒有經過萎凋處理？,龍井茶,烏龍茶,紅茶,包種茶,A,
114,2025/4/19,食品科學概論,72,下列何者是利用提高滲透壓達到保存食品的目的？,米酒,柴魚,泡菜,蜜餞,D,
114,2025/4/19,食品科學概論,73,"為能保有較高乳鐵蛋白、免疫球蛋白，國內鮮乳廠生產鮮乳常採用何種巴氏殺菌
（Pasteurization）？",高溫短時間殺菌（HTST）,低溫長時間殺菌（LTLT）,超高溫殺菌（UHT）,熱充填殺菌（hot fill） ,A,
114,2025/4/19,食品科學概論,74,蔬果進行兩段殺菁（stepwise blanching）的目的是？,促進高甲氧基果膠形成果膠鈣，軟化質地,促進高甲氧基果膠形成果膠鈣，保持質地硬脆,促進低甲氧基果膠形成果膠鈣，軟化質地,促進低甲氧基果膠形成果膠鈣，保持質地硬脆,D,
114,2025/4/19,食品科學概論,75,以固定化葡萄糖異構酶生產異構化糖時：,固定化可大幅提高酵素活性,固定化可提高酵素耐熱性,產品黏稠性較蔗糖高,產品甜味比蔗糖低,B,
114,2025/4/19,食品科學概論,76,根據我國食品良好衛生規範準則，下列何種“真空包裝即食食品”得於常溫貯存及販賣？,產品pH值小於 6.2，且鹽濃度大於2.5%之發酵產品,產品水活性小於 0.94，且鹽濃度大於2.5%之產品,碳酸飲料產品,經巴斯德低溫滅菌之產品,C,
114,2025/4/19,食品科學概論,77,有關利樂包與康美包的敘述，下列何者不正確？,利樂包裝是密閉式灌注的，就是把液體食品灌注到紙管裡，然後切割封合,"康美包裝的灌注方式是直接把液體食品灌注在預先成型、切割、及背封的紙盒雛型
內，再將紙盒頂部封合",利樂包裝盒底部會有折角，康美包裝盒底部則為橫封成一條直線,利樂包裝與康美包裝基本上都沒有上部空隙,D,
114,2025/4/19,食品科學概論,78,以FAT TOM分析造成食品品質劣變、腐敗因子的敘述，下列何者正確？,F 是指冷凍（freeze）,A是指酸度（acid）,O是指油脂（oil）,M 是指黴菌（mold） ,B,
114,2025/4/19,食品科學概論,79,生產液蛋時，殺菌溫度過高或時間過久，造成最明顯的品質劣變是？,蛋白溶解度提高,黏度降低,起泡能力降低,體積變小,C,
114,2025/4/19,食品科學概論,80,冷凍食品貯存過程中，冰晶成長會劣化食品質地，發生冰晶成長的原因是？,冷凍食品表面與凍藏溫度差異造成蒸氣壓差，使水分蒸發,大冰晶表面蒸氣壓大，吸附水蒸氣形成冰晶核,小冰晶表面蒸氣壓大，使水蒸氣往大冰晶處移動,"滲透壓差異使冰晶遷移 
 
 
 
以 下 空 白",C,
